Segment,Start,End,NGS_read_count,ACC_num,Replicate,Cells,Time,Context,Compartment,Resolution,MOI
PB2,282,1960,5,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,284,2026,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,285,1688,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,285,1984,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,285,2006,10,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,285,2017,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,285,2024,7,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,286,1958,253,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,287,2180,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,288,1938,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,288,2274,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,289,2035,4,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,290,2031,6,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,292,1576,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,293,1936,4,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,293,1968,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,293,2003,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,294,2073,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,295,1949,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,296,1922,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,296,2031,4,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,296,2229,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,297,2027,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,298,1403,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,298,1952,11,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,298,2105,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,298,2297,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,299,1765,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,299,1962,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,300,1975,20,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,300,2024,4,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,300,2026,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,300,2123,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,300,2230,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,300,2246,5,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,301,2256,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,302,1939,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,302,1964,5,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,302,1988,4,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,303,1936,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,304,1930,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,305,1968,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,306,1952,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,306,1996,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,307,1936,4,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,308,1935,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,308,1974,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,308,1987,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,309,2069,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,309,2096,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,310,2120,7,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,312,2022,11,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,314,2058,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,316,1943,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,316,1949,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,316,1978,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,316,2003,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,317,1995,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,317,2028,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,317,2121,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,317,2218,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,318,1988,6,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,318,2006,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,318,2026,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,318,2048,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,318,2053,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,319,1940,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,319,1953,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,319,2002,5,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,319,2019,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,319,2066,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,319,2108,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,31,182,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,31,2142,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,320,2039,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,321,1952,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,321,2010,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,322,1992,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,324,2046,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,325,1993,15,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,326,1957,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,326,2024,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,326,2059,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,327,2068,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,328,1953,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,328,1993,13,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,328,2048,4,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,328,2053,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,329,2039,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,332,2004,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,332,2241,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,333,1904,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,333,1936,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,333,1953,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,333,2051,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,333,2169,4,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,334,1946,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,334,1963,6,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,334,2061,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,336,1685,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,336,2235,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,339,1855,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,340,1772,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,341,1713,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,341,2018,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,341,2104,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,341,2166,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,342,1933,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,342,2013,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,343,2083,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,343,2231,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,345,1969,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,346,2007,9,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,347,1975,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,349,2059,8,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,349,2123,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,350,1993,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,350,2022,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,351,1975,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,352,1975,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,353,1772,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,355,2030,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,357,2157,23,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,358,1904,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,359,1816,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,35,2038,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,363,1842,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,364,2079,6,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,366,1969,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,368,2057,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,368,2203,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,369,1922,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,371,1982,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,371,2058,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,372,1970,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,376,1935,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,380,1862,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,380,2006,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,380,2058,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,382,2041,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,382,2138,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,383,1972,4,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,383,2155,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,389,2183,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,38,2130,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,38,225,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,396,2315,5,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,399,2039,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,400,2010,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,401,2157,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,403,2196,12,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,405,1934,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,408,1782,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,408,1872,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,410,2141,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,41,2193,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,421,2299,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,427,1887,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,428,1849,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,429,2022,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,433,1780,4,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,433,1790,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,433,1969,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,435,2139,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,436,1904,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,447,2212,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,449,2061,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,450,2152,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,453,1815,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,460,2105,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,460,2188,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,467,1827,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,467,1934,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,467,2109,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,468,2217,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,469,2104,6,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,469,2231,5,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,46,2062,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,477,1732,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,479,1975,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,480,1676,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,483,1969,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,488,1968,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,489,2032,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,48,200,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,497,2124,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,49,218,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,49,2196,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,49,2204,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,504,1833,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,50,2154,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,52,126,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,52,2156,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,532,1989,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,539,2004,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,54,2140,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,54,2194,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,559,2285,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,563,1828,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,567,2189,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,57,2139,7,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,582,1993,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,589,1909,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,58,2075,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,58,2124,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,58,2153,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,58,2172,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,58,2178,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,58,92,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,594,2191,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,59,2196,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,59,2205,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,602,2130,6,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,60,2162,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,61,2199,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,625,2032,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,627,1931,4,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,627,1990,10,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,62,2099,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,62,2110,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,62,2156,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,62,2173,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,651,2169,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,654,2189,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,658,2002,4,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,65,1867,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,65,2127,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,65,2152,15,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,65,2159,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,65,2160,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,65,2195,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,65,2211,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,660,2167,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,661,2046,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,66,2147,4,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,66,2183,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,680,1990,5,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,681,1932,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,681,2113,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,68,2158,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,71,2033,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,73,2006,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,73,2026,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,73,2195,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,73,2211,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,747,2046,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,74,1868,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,74,2148,3,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,74,2197,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,75,2165,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,785,1964,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,78,2229,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,80,2139,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,80,2203,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,81,2051,6,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,82,2075,2,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,82,2095,25,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PB2,82,2100,1,SRR14352109,C,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
