Segment,Start,End,NGS_read_count,ACC_num,IFNAR,IFNLR,Cells,Replicate,Resolution,Context,Compartment
PB1,345,2049,6,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1753,23,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1829,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1884,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1901,8,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1928,6,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1933,39,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1969,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,372,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,376,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,382,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,347,1898,43,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,347,2038,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,348,1812,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,348,1820,6,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,348,1965,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,349,1863,68,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,349,1899,117,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,349,1963,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,350,1878,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,351,1862,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,351,1911,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,352,1871,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,353,1885,43,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,353,1903,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,357,1877,4,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,357,1899,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,357,1909,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,357,2006,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,358,1903,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,359,1897,10,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,363,1861,179,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,364,1862,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,364,1877,12,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,364,1879,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,366,1896,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,366,1936,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,367,1898,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,370,1924,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,371,1829,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,371,1897,10,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,373,1829,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,373,1860,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,373,1930,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,373,1995,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,374,1846,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,374,1898,4,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,375,1829,35,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,375,1897,38,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,375,1942,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,375,2037,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,376,1907,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,376,2072,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,376,2092,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,380,1772,30,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,380,1843,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,381,1821,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,381,1897,115,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,382,1993,33,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,383,1896,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,383,1897,13,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,385,1897,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,386,1950,30,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,389,1875,82,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,390,1919,7,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,391,1983,4,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,393,1985,685,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,394,1986,7,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,400,1886,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,401,1898,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,402,1927,16,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,404,1723,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,405,1923,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,410,1829,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,411,1540,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,411,1821,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,411,1842,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,414,1900,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,414,1987,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,416,2257,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,417,1920,8,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,420,1791,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,420,1812,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,423,1712,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,423,1839,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,423,1971,223,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,424,2059,9,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,426,1956,12,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,426,2256,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,427,1701,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,427,1723,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,427,1753,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,427,1897,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,427,1942,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,427,458,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,428,1639,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,429,1821,8,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,429,1897,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,429,1988,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,431,1833,9,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,437,2126,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,439,1870,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,439,1960,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,439,2022,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,440,1900,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,441,1722,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,441,1820,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,442,1718,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,443,1869,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,443,1964,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,444,1819,20,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,444,1829,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,444,1897,179,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,445,1754,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,445,1820,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,445,1898,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,447,1701,29,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,447,1723,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,447,1826,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,447,1884,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,447,1901,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,447,1928,521,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,447,2054,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,447,576,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,44,1245,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,450,1697,4,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,450,1813,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,450,1829,229,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,450,1831,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,450,1877,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,451,1830,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,453,2201,62,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,454,1901,8,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,454,1994,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,460,1887,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,461,1702,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,470,1828,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,471,1877,16,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,471,1963,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,475,1679,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,482,1930,19,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,502,1752,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,508,1782,4,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,510,2227,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,511,1703,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,511,1975,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,515,1649,56,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,515,1897,129,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,515,1899,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,516,1701,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,521,1728,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,521,1882,8,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,525,1839,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,525,1898,8,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,526,1723,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,527,1859,18,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,528,2058,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,533,580,28,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,534,1701,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,534,1821,4,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,534,781,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,535,1631,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,535,1754,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,535,1832,27,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,535,582,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,538,1872,61,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,539,1598,4,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,543,1701,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,546,1639,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,548,1947,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,54,114,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,54,120,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,54,2129,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,54,347,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,54,77,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,54,83,8,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,54,86,12,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,54,96,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,54,98,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,558,986,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,559,1630,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,559,1701,7,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,55,1181,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,55,1943,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,55,80,18,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,55,86,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,566,1489,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,566,1718,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,566,589,14,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,569,1702,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,570,1691,14,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,572,1720,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,575,1630,10,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,576,1662,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,581,1753,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,588,1707,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,589,1187,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,591,1634,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,591,1712,6,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,593,2007,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,596,1629,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,598,659,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,599,660,87,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,59,104,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,59,2128,28,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,606,1898,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,607,1541,30,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,607,1723,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,60,2081,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,610,2258,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,613,1607,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,621,1899,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,623,1530,16,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,623,1611,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,623,1898,35,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,623,1920,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,624,1714,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,625,662,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,626,1593,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,627,1515,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,627,1731,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,628,1608,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,628,1885,35,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,629,1630,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,630,1692,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,637,1615,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,63,2177,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,643,1607,17,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,657,1477,18,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,664,1521,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,664,1607,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,66,2230,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,675,1700,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,675,1898,9,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,688,1836,7,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,68,1761,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,68,1971,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,700,2085,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,701,1885,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,701,2247,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,713,1757,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,718,1610,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,718,2103,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,766,1479,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,767,814,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,76,2011,49,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,776,1840,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,778,1899,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,77,144,6,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,780,1483,66,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,783,1900,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,787,1496,7,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,787,1601,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,796,1485,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,808,1484,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,809,1645,6,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,811,2060,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,82,2056,6,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,82,2110,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,850,1607,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,854,1340,4,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,893,1605,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,89,137,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,94,121,38,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,97,1712,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PB1,997,1441,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,1001,1393,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,1013,2074,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,107,2073,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,110,1996,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,117,2008,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,119,2057,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,119,2074,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,157,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,1607,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,168,12,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,172,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,1799,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,1922,17,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,1948,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,1990,26,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,2005,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,2027,14,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,212,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,214,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,248,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,120,319,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,121,1608,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,121,2012,265,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,121,2017,11,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,121,214,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,121,269,61,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,122,164,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,122,172,15,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,122,1986,4,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,122,1990,4,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,122,214,1614,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,123,148,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,123,181,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,123,2074,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,124,157,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,124,2060,4,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,125,217,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,126,195,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,128,220,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,129,171,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,130,166,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,130,1972,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,130,224,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,130,792,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,133,1991,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,135,164,10,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,135,172,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,135,185,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,135,1978,5,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,135,1984,3,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,135,2012,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,135,2024,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,135,2027,171,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,136,1833,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,136,2012,11,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,136,540,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,137,190,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,137,1908,69,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,137,1971,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,137,2019,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,137,2059,1,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,137,2068,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,137,2074,4,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,138,172,40,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,138,1951,35,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,138,1984,2,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,138,1986,4,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
PA,138,1990,40,SRR16770181,0,1,Mouse,1,bulk,in vivo,unknown
