Segment,Start,End,NGS_read_count,ACC_num,Cells,Time,Replicate,Context,Compartment,Resolution,MOI
PB2,309,1973,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,436,1762,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,137,2110,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,149,2140,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,1866,1929,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,195,2033,21,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,1985,2031,4,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,198,2080,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,254,2057,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,261,2246,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,261,289,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,268,2049,6,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,269,2054,34,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,278,1898,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,287,1876,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,289,2159,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,345,1898,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,410,1775,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,410,1822,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,413,1897,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,438,1828,4,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,54,77,6,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,59,82,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,664,701,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,122,2027,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,135,1990,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,146,1990,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,171,1960,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,206,1916,4,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,208,1952,4,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,281,413,3,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,293,1816,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,301,1844,27,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,313,1838,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,462,1813,4,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,720,1961,4,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,110,1500,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,1315,1567,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,1332,1364,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,284,1349,3,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,342,1314,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,569,1250,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,145,1307,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,172,1345,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,200,1367,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,932,969,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,324,837,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,52,741,97,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,53,742,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NS,109,530,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NS,57,530,39,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NS,87,698,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,109,2152,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,163,2006,49,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,182,2144,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,2115,2262,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,217,2136,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,224,2138,31,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,436,1762,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,137,2110,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,137,2129,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,168,2130,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,180,2109,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,1852,1909,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,1953,2008,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,195,2033,23,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,1985,2030,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,1985,2031,4,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,199,1982,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,223,2091,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,260,1481,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,261,289,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,268,1951,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,268,2049,4,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,269,2054,29,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,280,1979,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,299,1857,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,325,1822,3,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,338,2118,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,345,1898,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,347,1898,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,381,2030,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,410,1775,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,438,1828,17,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,54,77,5,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,606,1747,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,62,2113,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,70,2096,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,120,2027,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,122,2027,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,135,1990,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,146,1990,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,161,2039,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,172,1949,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,1876,1951,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,199,240,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,206,1916,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,208,1952,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,213,1951,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,281,413,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,293,1816,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,301,1844,20,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,318,362,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,389,1761,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,462,1813,5,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,720,1961,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,1365,1485,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,1551,1585,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,224,250,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,233,1428,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,342,1314,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,646,1561,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,835,1528,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,938,976,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,1254,1307,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,1289,1322,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,165,1278,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,223,1200,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,256,1240,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,273,1212,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,333,1078,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,338,1276,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,399,1132,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,416,1070,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,864,1266,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,906,932,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NA,1048,1090,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NA,136,1200,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,323,710,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,387,431,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,44,741,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,52,741,102,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,729,845,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NS,546,634,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NS,57,530,45,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,1507,1841,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,163,2006,53,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,182,2144,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,224,2138,25,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,224,2186,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,269,1936,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,293,1760,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,295,343,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,436,1762,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,703,1895,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,137,2129,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,183,2129,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,195,2033,19,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,1985,2031,4,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,233,1911,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,253,2054,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,261,289,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,266,2051,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,268,2049,5,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,269,2054,28,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,292,1973,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,345,1898,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,371,1906,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,381,2030,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,410,1775,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,413,1897,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,438,1828,9,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,444,2191,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,54,77,5,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,768,1625,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,122,2027,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,135,1990,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,138,172,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,146,1990,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,206,1916,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,208,1952,5,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,294,1868,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,301,1844,18,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,462,1813,3,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,476,2064,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,87,1976,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,1112,1547,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,126,1470,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,1551,1585,4,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,170,1546,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,180,1504,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,286,1376,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,757,934,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,798,994,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,815,935,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,1150,1257,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,200,1367,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,227,657,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,231,1232,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,273,1212,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,290,1210,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,319,1109,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,331,1178,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,520,660,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NA,1131,1221,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NA,166,994,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NA,61,93,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,146,741,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,163,339,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,52,741,108,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,53,742,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,729,845,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NS,216,589,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NS,52,525,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NS,57,530,43,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,1578,1895,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,162,2108,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,163,2006,47,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,165,2008,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,182,2144,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,2115,2262,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,212,237,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,224,2138,32,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,534,1759,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,121,2118,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,171,2092,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,188,2114,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,195,2033,20,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,1985,2030,3,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,1985,2031,8,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,233,1911,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,268,2049,3,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,269,2054,30,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,299,1896,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,325,1822,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,345,1898,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,371,1906,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,387,1874,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,410,1775,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,438,1828,6,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,54,77,7,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,643,1581,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,768,1625,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,122,2027,3,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,135,1990,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,138,208,3,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,146,1990,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,171,1960,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,179,1951,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,199,240,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,206,1916,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,208,1952,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,281,413,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,293,1816,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,301,1844,22,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,390,1753,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PA,462,1813,4,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,1067,1093,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,110,1500,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,1150,1431,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,126,1470,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,144,1468,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,152,1446,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,1551,1585,3,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,191,1462,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
HA,97,1415,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,1196,1311,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,173,1287,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,227,657,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,338,1276,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,503,579,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NP,779,806,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NA,1170,1192,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,126,741,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,146,741,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,52,515,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
M,52,741,116,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
NS,57,530,50,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,139,1961,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,1566,1655,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,163,2006,52,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,165,2008,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,182,2144,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,2053,2235,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,212,2019,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,224,2138,25,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,295,343,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,436,1762,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB2,450,1750,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,137,2129,2,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,1852,1909,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,195,2033,21,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,1985,2030,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,1985,2031,7,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,1985,2032,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,200,2072,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,201,2093,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,233,1911,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,268,2049,4,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,269,2054,30,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,299,1857,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,364,1952,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
PB1,410,1775,1,SRR7722032,A549,24,1,in vitro,intracellular,singlecell,5
