Segment,Start,End,NGS_read_count,ACC_num,Cells,Time,Replicate,Context,Compartment,Resolution
PB1,134,2103,3,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,135,2082,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,135,2115,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,136,2080,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,137,2065,13,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,137,2085,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,137,2110,33,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,137,769,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,139,2141,3,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,141,2088,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,141,2169,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,143,2157,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,144,2050,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,144,2058,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,144,2081,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,144,2100,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,144,2103,10,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,144,2114,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,145,2100,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,145,2103,27,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,146,2082,3,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,147,2063,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,152,2080,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,157,2115,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,157,2164,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,158,2103,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,1590,1640,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,1625,2111,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,162,1941,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,1647,1713,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,169,2209,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,1711,1746,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,173,2059,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,1782,1984,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,179,2110,4,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,180,2058,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,181,2089,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,1830,1915,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,184,2052,14,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,185,2111,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,1862,1899,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,188,2100,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,1891,2090,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,1894,2010,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,189,2103,3,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,190,2115,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,191,2047,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,193,2106,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,194,1951,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,194,1959,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,194,2092,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,195,2129,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,195,2165,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,1986,2021,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,1988,2017,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,199,1941,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,2002,2100,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,2047,2083,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,205,1900,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,205,2106,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,208,2103,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,2110,2159,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,211,2163,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,211,2206,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,2128,2177,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,2138,2258,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,2153,2223,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,2165,2262,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,230,1986,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,231,427,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,234,2042,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,244,2148,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,252,2092,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,269,2014,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,271,1990,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,286,1899,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,293,1875,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,293,1986,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,327,1904,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,328,1858,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,329,1898,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,329,1999,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,334,1863,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,334,1899,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,334,2006,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,336,1947,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,347,1989,3,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,349,1899,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,350,1897,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,351,1897,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,351,1947,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,354,1876,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,357,1877,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,357,1899,6,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,359,1836,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,364,1847,4,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,364,1899,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,368,1883,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,369,1974,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,371,1998,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,374,1885,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,376,1885,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,378,1820,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,378,1860,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,378,1938,4,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,379,1879,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,381,1858,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,381,1897,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,381,1928,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,382,1873,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,382,1879,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,383,1875,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,384,1871,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,385,2177,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,388,1900,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,388,1968,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,389,1668,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,394,1762,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,394,1833,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,395,2246,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,410,1938,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,412,1774,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,413,1910,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,416,1900,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,426,1876,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,436,1812,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,436,1993,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,44,2080,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,44,2099,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,450,1734,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,451,1857,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,455,1868,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,460,1753,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,462,1721,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,464,1662,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,47,100,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,47,151,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,492,1803,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,528,1681,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,53,121,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,53,2212,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,548,1639,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,548,1861,4,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,54,2110,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,54,98,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,574,1703,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,574,597,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,588,1345,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,58,128,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,58,2114,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,58,81,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,590,1677,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,594,2130,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,595,1663,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,597,1899,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,601,1795,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,607,1689,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,608,1752,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,624,1684,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,630,1645,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,638,1523,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,639,666,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,678,1625,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,678,701,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,684,1504,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,68,138,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,697,720,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,70,98,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,731,1538,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,731,1604,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,732,1091,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,739,1454,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,744,1362,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,75,100,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,765,1416,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,766,1824,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,76,2054,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,76,2239,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,76,98,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,806,1489,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,807,1515,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,810,1490,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,823,1610,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,894,1367,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,899,1377,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,94,123,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,94,2113,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,95,1216,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PB1,96,2166,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,100,2053,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,102,166,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,102,2071,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,118,2082,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,1230,1275,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,124,2086,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,126,192,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,128,170,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,129,167,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,130,2062,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,130,2076,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,132,163,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,134,1830,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,135,2070,3,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,136,1953,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,138,2063,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,138,208,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,139,169,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,140,1927,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,140,1972,10,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,141,2065,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,146,168,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,150,198,5,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,152,1911,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,154,1861,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,155,223,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,156,2132,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,156,214,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,157,1885,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,158,1954,4,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,158,1958,5,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,158,2075,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,159,1977,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,159,2064,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,161,2068,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,164,1951,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,164,1973,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,167,192,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,167,208,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,168,2071,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,169,1989,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,171,1964,3,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,175,2041,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,177,2068,11,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,179,1860,4,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,183,223,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,186,211,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,1873,1906,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,1875,1929,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,187,1906,4,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,1880,1917,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,189,213,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,1906,1935,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,190,1949,24,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,190,1994,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,190,428,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,1915,2017,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,191,2055,3,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,192,1954,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,192,2069,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,192,2075,3,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,197,2006,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,198,1936,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,199,1919,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,2019,2054,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,2026,2063,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,211,263,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,212,1948,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,212,2078,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,213,1960,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,216,2008,5,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,220,1862,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,220,1954,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,220,2006,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,220,244,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,221,1995,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,221,249,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,227,1943,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,228,1953,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,232,1862,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,232,1907,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,232,1939,12,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,235,1900,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,235,2062,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,238,1968,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,238,2013,5,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,240,1925,7,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,240,1958,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,240,1972,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,241,2070,2,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,254,1863,7,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,254,1911,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,255,2056,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,257,1926,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,257,2086,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,260,2113,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,266,1949,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,271,1909,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,278,1716,3,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,282,2069,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,283,1907,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
PA,287,1820,1,ERR4566025,A549,48hpi,2,in vitro,intracellular,singlecell
