index,ID,UMAP1,UMAP2,Cluster,center_x,center_y
1007,A_PuertoRico_8_1934_PA_188_2012,8.520144,7.6897664,0,8.571022,4.451144
1008,A_PuertoRico_8_1934_PA_188_2049,7.898167,7.2945423,0,8.571022,4.451144
1009,A_PuertoRico_8_1934_PA_189_1867,2.6034765,4.9613547,1,2.5819721,5.142653
1010,A_PuertoRico_8_1934_PA_189_1871,2.534665,5.3636684,1,2.5819721,5.142653
1011,A_PuertoRico_8_1934_PA_189_1900,2.5141447,5.002302,1,2.5819721,5.142653
1012,A_PuertoRico_8_1934_PA_189_1947,2.323552,5.203912,1,2.5819721,5.142653
1013,A_PuertoRico_8_1934_PA_189_1955,2.460135,5.3581266,1,2.5819721,5.142653
1014,A_PuertoRico_8_1934_PA_189_1963,2.3207517,5.3847055,1,2.5819721,5.142653
1015,A_PuertoRico_8_1934_PA_189_1973,2.4705048,5.415898,1,2.5819721,5.142653
1016,A_PuertoRico_8_1934_PA_189_1989,2.4236279,5.3215504,1,2.5819721,5.142653
1017,A_PuertoRico_8_1934_PA_189_2026,2.2633479,5.4416337,1,2.5819721,5.142653
1018,A_PuertoRico_8_1934_PA_189_213,2.3991964,5.4047227,1,2.5819721,5.142653
1019,A_PuertoRico_8_1934_PA_1907_1989,2.393362,5.4104466,1,2.5819721,5.142653
1020,A_PuertoRico_8_1934_PA_1908_1995,0.13387732,5.231848,1,2.5819721,5.142653
1021,A_PuertoRico_8_1934_PA_1909_1937,10.192615,7.1212983,0,8.571022,4.451144
1022,A_PuertoRico_8_1934_PA_190_1925,0.5936082,6.3504777,1,2.5819721,5.142653
1023,A_PuertoRico_8_1934_PA_190_1949,0.55808985,6.397517,1,2.5819721,5.142653
1024,A_PuertoRico_8_1934_PA_190_1972,0.027766872,6.4905005,1,2.5819721,5.142653
1025,A_PuertoRico_8_1934_PA_190_1976,-0.26337337,5.9806976,1,2.5819721,5.142653
1026,A_PuertoRico_8_1934_PA_190_2020,-0.19713977,5.9889784,1,2.5819721,5.142653
1027,A_PuertoRico_8_1934_PA_190_2075,0.5793602,6.6641703,1,2.5819721,5.142653
1028,A_PuertoRico_8_1934_PA_190_233,-0.21662441,5.5519185,1,2.5819721,5.142653
1029,A_PuertoRico_8_1934_PA_191_1879,10.760819,5.462313,0,8.571022,4.451144
1030,A_PuertoRico_8_1934_PA_191_1928,8.350401,6.0790734,0,8.571022,4.451144
1031,A_PuertoRico_8_1934_PA_191_1960,11.36522,6.336398,0,8.571022,4.451144
1032,A_PuertoRico_8_1934_PA_191_2007,7.9950743,6.1148796,0,8.571022,4.451144
1033,A_PuertoRico_8_1934_PA_191_2038,7.7618313,6.0859475,0,8.571022,4.451144
1034,A_PuertoRico_8_1934_PA_191_2070,7.9173265,6.0761013,0,8.571022,4.451144
1035,A_PuertoRico_8_1934_PA_191_225,7.909312,6.029304,0,8.571022,4.451144
1036,A_PuertoRico_8_1934_PA_1923_1947,2.1736567,5.157494,1,2.5819721,5.142653
1037,A_PuertoRico_8_1934_PA_1923_1989,2.332791,5.3699684,1,2.5819721,5.142653
1038,A_PuertoRico_8_1934_PA_1924_1972,-0.056812048,6.4859114,1,2.5819721,5.142653
1039,A_PuertoRico_8_1934_PA_1924_1976,-0.34703338,6.1117687,1,2.5819721,5.142653
1040,A_PuertoRico_8_1934_PA_1925_1958,0.085329294,6.610212,1,2.5819721,5.142653
1041,A_PuertoRico_8_1934_PA_1929_1991,1.4216396,6.383786,1,2.5819721,5.142653
1042,A_PuertoRico_8_1934_PA_1929_2013,1.4217026,6.29102,1,2.5819721,5.142653
1043,A_PuertoRico_8_1934_PA_192_1864,3.0728362,5.6291904,1,2.5819721,5.142653
1044,A_PuertoRico_8_1934_PA_192_1907,2.8605914,5.73815,1,2.5819721,5.142653
1045,A_PuertoRico_8_1934_PA_192_1954,1.4530244,6.755719,1,2.5819721,5.142653
1046,A_PuertoRico_8_1934_PA_1933_1959,2.514849,5.503925,1,2.5819721,5.142653
1047,A_PuertoRico_8_1934_PA_1936_1960,11.379115,6.329279,0,8.571022,4.451144
1048,A_PuertoRico_8_1934_PA_1936_1974,11.3266735,6.3427844,0,8.571022,4.451144
1049,A_PuertoRico_8_1934_PA_1936_1978,10.494,6.6196694,0,8.571022,4.451144
1050,A_PuertoRico_8_1934_PA_1936_2016,9.533766,6.5605793,0,8.571022,4.451144
1051,A_PuertoRico_8_1934_PA_1937_1968,1.4848195,6.882586,1,2.5819721,5.142653
1052,A_PuertoRico_8_1934_PA_1937_1991,1.479702,6.48393,1,2.5819721,5.142653
1053,A_PuertoRico_8_1934_PA_1938_2036,0.3952917,5.7596316,1,2.5819721,5.142653
1054,A_PuertoRico_8_1934_PA_1939_1967,9.982695,7.2902813,0,8.571022,4.451144
1055,A_PuertoRico_8_1934_PA_1939_1974,11.276862,6.263402,0,8.571022,4.451144
1056,A_PuertoRico_8_1934_PA_193_1621,3.2324703,7.6301265,1,2.5819721,5.142653
1057,A_PuertoRico_8_1934_PA_193_2024,3.3661814,7.7039394,1,2.5819721,5.142653
1058,A_PuertoRico_8_1934_PA_193_2068,3.1283603,7.6608105,1,2.5819721,5.142653
1059,A_PuertoRico_8_1934_PA_193_223,3.1069858,7.5939574,1,2.5819721,5.142653
1060,A_PuertoRico_8_1934_PA_1940_1985,3.8251946,4.745176,1,2.5819721,5.142653
1061,A_PuertoRico_8_1934_PA_1943_2005,3.6397712,7.6078997,1,2.5819721,5.142653
1062,A_PuertoRico_8_1934_PA_1943_2074,3.5637174,8.00097,1,2.5819721,5.142653
1063,A_PuertoRico_8_1934_PA_1944_1984,9.83083,7.432386,0,8.571022,4.451144
1064,A_PuertoRico_8_1934_PA_1944_1990,9.918995,7.565083,0,8.571022,4.451144
1065,A_PuertoRico_8_1934_PA_1944_2011,9.485553,6.412664,0,8.571022,4.451144
1066,A_PuertoRico_8_1934_PA_1944_2015,9.693384,7.674879,0,8.571022,4.451144
1067,A_PuertoRico_8_1934_PA_1944_2042,9.942018,6.0343986,0,8.571022,4.451144
1068,A_PuertoRico_8_1934_PA_1944_2063,9.490111,7.9646564,0,8.571022,4.451144
1069,A_PuertoRico_8_1934_PA_1945_1975,2.757384,6.891215,1,2.5819721,5.142653
1070,A_PuertoRico_8_1934_PA_1945_2028,2.6287606,6.8413215,1,2.5819721,5.142653
1071,A_PuertoRico_8_1934_PA_1947_1974,11.18754,6.2410398,0,8.571022,4.451144
1072,A_PuertoRico_8_1934_PA_1947_1978,10.508394,6.577377,0,8.571022,4.451144
1073,A_PuertoRico_8_1934_PA_1947_1986,9.797278,6.4185424,0,8.571022,4.451144
1074,A_PuertoRico_8_1934_PA_1947_2027,11.472959,6.8497753,0,8.571022,4.451144
1075,A_PuertoRico_8_1934_PA_1948_1991,1.478005,6.452323,1,2.5819721,5.142653
1076,A_PuertoRico_8_1934_PA_1949_2074,3.6039937,8.142659,1,2.5819721,5.142653
1077,A_PuertoRico_8_1934_PA_194_1808,10.641609,6.189356,0,8.571022,4.451144
1078,A_PuertoRico_8_1934_PA_194_1844,10.614289,5.6620517,0,8.571022,4.451144
1079,A_PuertoRico_8_1934_PA_194_1854,9.843038,7.34263,0,8.571022,4.451144
1080,A_PuertoRico_8_1934_PA_194_1866,9.665896,6.813042,0,8.571022,4.451144
1081,A_PuertoRico_8_1934_PA_194_1937,10.07338,7.148349,0,8.571022,4.451144
1082,A_PuertoRico_8_1934_PA_194_1940,9.637676,7.394659,0,8.571022,4.451144
1083,A_PuertoRico_8_1934_PA_194_1945,10.63869,6.6495285,0,8.571022,4.451144
1084,A_PuertoRico_8_1934_PA_194_1948,10.092382,7.128639,0,8.571022,4.451144
1085,A_PuertoRico_8_1934_PA_194_1960,11.337044,6.2539515,0,8.571022,4.451144
1086,A_PuertoRico_8_1934_PA_194_1974,11.275126,6.3458467,0,8.571022,4.451144
1087,A_PuertoRico_8_1934_PA_194_1990,10.1819,7.541188,0,8.571022,4.451144
1088,A_PuertoRico_8_1934_PA_194_2027,11.538972,6.9025197,0,8.571022,4.451144
1089,A_PuertoRico_8_1934_PA_194_235,9.728515,7.34497,0,8.571022,4.451144
1090,A_PuertoRico_8_1934_PA_194_246,9.77076,7.1813035,0,8.571022,4.451144
1091,A_PuertoRico_8_1934_PA_194_360,10.084373,7.159538,0,8.571022,4.451144
1092,A_PuertoRico_8_1934_PA_1950_1974,11.368936,6.395677,0,8.571022,4.451144
1093,A_PuertoRico_8_1934_PA_1950_1978,10.572341,6.613642,0,8.571022,4.451144
1094,A_PuertoRico_8_1934_PA_1950_1990,10.249172,7.526377,0,8.571022,4.451144
1095,A_PuertoRico_8_1934_PA_1950_2027,11.493722,6.8420706,0,8.571022,4.451144
1096,A_PuertoRico_8_1934_PA_1958_2068,3.0817702,7.6412063,1,2.5819721,5.142653
1097,A_PuertoRico_8_1934_PA_1959_1990,9.094167,6.32357,0,8.571022,4.451144
1098,A_PuertoRico_8_1934_PA_1959_2011,9.408777,6.469743,0,8.571022,4.451144
1099,A_PuertoRico_8_1934_PA_1959_2012,9.119099,7.618235,0,8.571022,4.451144
1100,A_PuertoRico_8_1934_PA_195_1869,7.8521566,7.1523914,0,8.571022,4.451144
1101,A_PuertoRico_8_1934_PA_195_1952,7.943002,7.161065,0,8.571022,4.451144
1102,A_PuertoRico_8_1934_PA_195_1987,7.8163366,7.2592726,0,8.571022,4.451144
1103,A_PuertoRico_8_1934_PA_1960_2028,2.5286057,6.749163,1,2.5819721,5.142653
1104,A_PuertoRico_8_1934_PA_1962_2019,4.0240903,7.8130856,1,2.5819721,5.142653
1105,A_PuertoRico_8_1934_PA_1967_1991,1.366416,6.4200974,1,2.5819721,5.142653
1106,A_PuertoRico_8_1934_PA_196_1914,9.7121105,5.93888,0,8.571022,4.451144
1107,A_PuertoRico_8_1934_PA_196_1964,9.936623,6.600247,0,8.571022,4.451144
1108,A_PuertoRico_8_1934_PA_196_2013,1.4243135,6.0245876,1,2.5819721,5.142653
1109,A_PuertoRico_8_1934_PA_1970_2033,2.4397688,5.645543,1,2.5819721,5.142653
1110,A_PuertoRico_8_1934_PA_1971_2087,0.053844754,6.342197,1,2.5819721,5.142653
1111,A_PuertoRico_8_1934_PA_1972_2005,3.4808636,7.4573,1,2.5819721,5.142653
1112,A_PuertoRico_8_1934_PA_1973_2011,9.439862,6.668461,0,8.571022,4.451144
1113,A_PuertoRico_8_1934_PA_1973_2063,9.44193,7.996334,0,8.571022,4.451144
1114,A_PuertoRico_8_1934_PA_1974_2028,2.505013,6.6686497,1,2.5819721,5.142653
1115,A_PuertoRico_8_1934_PA_1975_2075,0.52729243,6.673353,1,2.5819721,5.142653
1116,A_PuertoRico_8_1934_PA_1976_2019,4.01164,7.8419986,1,2.5819721,5.142653
1117,A_PuertoRico_8_1934_PA_1976_2074,3.6395638,8.111985,1,2.5819721,5.142653
1118,A_PuertoRico_8_1934_PA_1977_2016,9.526716,6.5164056,0,8.571022,4.451144
1119,A_PuertoRico_8_1934_PA_1978_2168,3.0665097,6.215063,1,2.5819721,5.142653
1120,A_PuertoRico_8_1934_PA_1979_2029,3.4449322,7.7385836,1,2.5819721,5.142653
1121,A_PuertoRico_8_1934_PA_1982_2059,3.953778,7.6145387,1,2.5819721,5.142653
1122,A_PuertoRico_8_1934_PA_1982_2074,3.654178,8.070726,1,2.5819721,5.142653
1123,A_PuertoRico_8_1934_PA_1983_2011,9.745016,6.3856974,0,8.571022,4.451144
1124,A_PuertoRico_8_1934_PA_1983_2027,11.56679,6.9261026,0,8.571022,4.451144
1125,A_PuertoRico_8_1934_PA_1983_2034,9.980425,6.7219915,0,8.571022,4.451144
1126,A_PuertoRico_8_1934_PA_1984_2064,4.2959676,4.847532,1,2.5819721,5.142653
1127,A_PuertoRico_8_1934_PA_1984_2077,2.0557373,6.9508433,1,2.5819721,5.142653
1128,A_PuertoRico_8_1934_PA_1985_2012,9.137369,7.739211,0,8.571022,4.451144
1129,A_PuertoRico_8_1934_PA_1985_2027,11.564383,6.94375,0,8.571022,4.451144
1130,A_PuertoRico_8_1934_PA_1985_2034,10.086752,6.9812064,0,8.571022,4.451144
1131,A_PuertoRico_8_1934_PA_1985_2063,9.505871,8.0469055,0,8.571022,4.451144
1132,A_PuertoRico_8_1934_PA_1986_2018,2.3212833,6.8664002,1,2.5819721,5.142653
1133,A_PuertoRico_8_1934_PA_1988_2019,4.0798397,7.880674,1,2.5819721,5.142653
1134,A_PuertoRico_8_1934_PA_1989_2011,9.689731,5.890135,0,8.571022,4.451144
1135,A_PuertoRico_8_1934_PA_1989_2027,11.470614,6.858871,0,8.571022,4.451144
1136,A_PuertoRico_8_1934_PA_1989_2063,9.460273,8.03413,0,8.571022,4.451144
1137,A_PuertoRico_8_1934_PA_198_1898,10.69147,6.8259697,0,8.571022,4.451144
1138,A_PuertoRico_8_1934_PA_198_1922,10.534976,6.7073584,0,8.571022,4.451144
1139,A_PuertoRico_8_1934_PA_199_1525,-0.18411002,6.3002334,1,2.5819721,5.142653
1140,A_PuertoRico_8_1934_PA_199_1881,-0.10291288,6.120128,1,2.5819721,5.142653
1141,A_PuertoRico_8_1934_PA_199_1976,-0.26411173,6.0903893,1,2.5819721,5.142653
1142,A_PuertoRico_8_1934_PA_199_2029,-0.20846918,5.970202,1,2.5819721,5.142653
1143,A_PuertoRico_8_1934_PA_199_288,-0.16106881,6.1677427,1,2.5819721,5.142653
1144,A_PuertoRico_8_1934_PA_2001_2027,11.503456,6.878027,0,8.571022,4.451144
1145,A_PuertoRico_8_1934_PA_2001_2063,9.522344,8.02988,0,8.571022,4.451144
1146,A_PuertoRico_8_1934_PA_2002_2035,1.5581745,6.791774,1,2.5819721,5.142653
1147,A_PuertoRico_8_1934_PA_2002_2043,1.5524974,6.6655474,1,2.5819721,5.142653
1148,A_PuertoRico_8_1934_PA_2004_2026,1.9980065,5.832264,1,2.5819721,5.142653
1149,A_PuertoRico_8_1934_PA_2006_2070,8.039237,6.005513,0,8.571022,4.451144
1150,A_PuertoRico_8_1934_PA_2009_2068,3.200109,7.6127877,1,2.5819721,5.142653
1151,A_PuertoRico_8_1934_PA_2009_2074,3.5558705,8.137131,1,2.5819721,5.142653
1152,A_PuertoRico_8_1934_PA_200_1844,10.518136,5.670271,0,8.571022,4.451144
1153,A_PuertoRico_8_1934_PA_200_2007,8.327587,6.0889983,0,8.571022,4.451144
1154,A_PuertoRico_8_1934_PA_200_2055,8.2516985,5.9517217,0,8.571022,4.451144
1155,A_PuertoRico_8_1934_PA_2011_2063,9.475156,8.029894,0,8.571022,4.451144
1156,A_PuertoRico_8_1934_PA_2015_2063,9.469271,8.046846,0,8.571022,4.451144
1157,A_PuertoRico_8_1934_PA_2015_2074,3.5893674,8.0692215,1,2.5819721,5.142653
1158,A_PuertoRico_8_1934_PA_2017_2064,4.3283777,4.8376656,1,2.5819721,5.142653
1159,A_PuertoRico_8_1934_PA_2019_2062,1.1753097,6.363047,1,2.5819721,5.142653
1160,A_PuertoRico_8_1934_PA_2019_2075,0.53222936,6.707496,1,2.5819721,5.142653
1161,A_PuertoRico_8_1934_PA_2019_2087,0.39336252,6.1751227,1,2.5819721,5.142653
1162,A_PuertoRico_8_1934_PA_201_1874,1.873207,6.499096,1,2.5819721,5.142653
1163,A_PuertoRico_8_1934_PA_201_1971,3.2331045,7.441192,1,2.5819721,5.142653
1164,A_PuertoRico_8_1934_PA_2020_2104,4.9718304,4.734698,1,2.5819721,5.142653
1165,A_PuertoRico_8_1934_PA_2025_2059,3.9023142,7.6938834,1,2.5819721,5.142653
1166,A_PuertoRico_8_1934_PA_2025_2068,3.1021662,7.679933,1,2.5819721,5.142653
1167,A_PuertoRico_8_1934_PA_2025_2074,3.6137955,8.123021,1,2.5819721,5.142653
1168,A_PuertoRico_8_1934_PA_2026_2048,9.292552,6.826382,0,8.571022,4.451144
1169,A_PuertoRico_8_1934_PA_2026_2056,9.17739,7.7393575,0,8.571022,4.451144
1170,A_PuertoRico_8_1934_PA_2026_2063,9.444378,7.9869437,0,8.571022,4.451144
1171,A_PuertoRico_8_1934_PA_202_1715,2.5153852,5.92631,1,2.5819721,5.142653
1172,A_PuertoRico_8_1934_PA_202_1845,3.2017248,6.7445483,1,2.5819721,5.142653
1173,A_PuertoRico_8_1934_PA_202_1878,2.3579996,5.650172,1,2.5819721,5.142653
1174,A_PuertoRico_8_1934_PA_202_1913,2.3506231,5.7927036,1,2.5819721,5.142653
1175,A_PuertoRico_8_1934_PA_2033_2056,9.084387,7.6117024,0,8.571022,4.451144
1176,A_PuertoRico_8_1934_PA_203_1845,3.4433084,6.9717875,1,2.5819721,5.142653
1177,A_PuertoRico_8_1934_PA_203_1896,3.7316976,7.176386,1,2.5819721,5.142653
1178,A_PuertoRico_8_1934_PA_203_1920,3.606168,7.4017386,1,2.5819721,5.142653
1179,A_PuertoRico_8_1934_PA_203_1924,3.7175748,7.493618,1,2.5819721,5.142653
1180,A_PuertoRico_8_1934_PA_203_1975,3.6430063,7.087786,1,2.5819721,5.142653
1181,A_PuertoRico_8_1934_PA_203_1982,4.010696,7.2346473,1,2.5819721,5.142653
1182,A_PuertoRico_8_1934_PA_203_232,3.662689,7.0394187,1,2.5819721,5.142653
1183,A_PuertoRico_8_1934_PA_2040_2068,3.0554729,7.717991,1,2.5819721,5.142653
1184,A_PuertoRico_8_1934_PA_2040_2074,3.5892103,8.151828,1,2.5819721,5.142653
1185,A_PuertoRico_8_1934_PA_2041_2063,9.50695,8.023413,0,8.571022,4.451144
1186,A_PuertoRico_8_1934_PA_2045_2073,9.492472,2.8617878,0,8.571022,4.451144
1187,A_PuertoRico_8_1934_PA_2046_2074,3.5734181,8.128651,1,2.5819721,5.142653
1188,A_PuertoRico_8_1934_PA_2047_2085,11.043538,6.2497606,0,8.571022,4.451144
1189,A_PuertoRico_8_1934_PA_204_1026,10.739811,6.500243,0,8.571022,4.451144
1190,A_PuertoRico_8_1934_PA_204_1808,10.690618,6.133255,0,8.571022,4.451144
1191,A_PuertoRico_8_1934_PA_204_1844,10.597586,5.6741953,0,8.571022,4.451144
1192,A_PuertoRico_8_1934_PA_204_1879,10.809071,5.509672,0,8.571022,4.451144
1193,A_PuertoRico_8_1934_PA_204_1937,10.314321,6.9923854,0,8.571022,4.451144
1194,A_PuertoRico_8_1934_PA_204_1945,10.670254,6.396621,0,8.571022,4.451144
1195,A_PuertoRico_8_1934_PA_204_1948,10.058004,7.1371856,0,8.571022,4.451144
1196,A_PuertoRico_8_1934_PA_204_1960,11.404667,6.241722,0,8.571022,4.451144
1197,A_PuertoRico_8_1934_PA_204_1967,10.144075,7.2670717,0,8.571022,4.451144
1198,A_PuertoRico_8_1934_PA_204_1974,11.218806,6.290791,0,8.571022,4.451144
1199,A_PuertoRico_8_1934_PA_204_1990,10.08793,7.7424,0,8.571022,4.451144
1200,A_PuertoRico_8_1934_PA_204_2012,9.620698,7.683056,0,8.571022,4.451144
1201,A_PuertoRico_8_1934_PA_204_2017,9.1397705,7.509658,0,8.571022,4.451144
1202,A_PuertoRico_8_1934_PA_204_2027,11.525155,6.9462385,0,8.571022,4.451144
1203,A_PuertoRico_8_1934_PA_204_235,9.672436,7.5369954,0,8.571022,4.451144
1204,A_PuertoRico_8_1934_PA_204_246,9.58106,7.500084,0,8.571022,4.451144
1205,A_PuertoRico_8_1934_PA_204_305,10.710871,6.2794013,0,8.571022,4.451144
1206,A_PuertoRico_8_1934_PA_2053_2075,0.5292104,6.6951075,1,2.5819721,5.142653
1207,A_PuertoRico_8_1934_PA_205_1727,8.001567,7.076986,0,8.571022,4.451144
1208,A_PuertoRico_8_1934_PA_205_1746,7.997698,6.9089975,0,8.571022,4.451144
1209,A_PuertoRico_8_1934_PA_205_1869,7.9493656,7.120596,0,8.571022,4.451144
1210,A_PuertoRico_8_1934_PA_205_1952,7.9729333,7.1538672,0,8.571022,4.451144
1211,A_PuertoRico_8_1934_PA_205_1965,8.234897,7.1762624,0,8.571022,4.451144
1212,A_PuertoRico_8_1934_PA_205_1987,7.909688,7.2077785,0,8.571022,4.451144
1213,A_PuertoRico_8_1934_PA_205_246,8.598011,7.0270524,0,8.571022,4.451144
1214,A_PuertoRico_8_1934_PA_2061_2086,3.5554736,2.3887591,1,2.5819721,5.142653
1215,A_PuertoRico_8_1934_PA_206_1845,3.266951,7.084272,1,2.5819721,5.142653
1216,A_PuertoRico_8_1934_PA_206_1924,3.5871718,7.553838,1,2.5819721,5.142653
1217,A_PuertoRico_8_1934_PA_206_2000,3.199915,7.5060215,1,2.5819721,5.142653
1218,A_PuertoRico_8_1934_PA_206_2005,3.4058726,7.4454894,1,2.5819721,5.142653
1219,A_PuertoRico_8_1934_PA_206_2028,2.9097037,7.1856055,1,2.5819721,5.142653
1220,A_PuertoRico_8_1934_PA_206_2068,3.1308239,7.612802,1,2.5819721,5.142653
1221,A_PuertoRico_8_1934_PA_206_2074,3.494572,7.988907,1,2.5819721,5.142653
1222,A_PuertoRico_8_1934_PA_206_240,3.2249818,7.399376,1,2.5819721,5.142653
1223,A_PuertoRico_8_1934_PA_206_253,3.2041726,7.4468374,1,2.5819721,5.142653
1224,A_PuertoRico_8_1934_PA_206_261,3.1237772,7.4103017,1,2.5819721,5.142653
1225,A_PuertoRico_8_1934_PA_207_1716,10.312494,5.986444,0,8.571022,4.451144
1226,A_PuertoRico_8_1934_PA_207_1808,10.646542,6.284844,0,8.571022,4.451144
1227,A_PuertoRico_8_1934_PA_207_1844,10.527375,5.87722,0,8.571022,4.451144
1228,A_PuertoRico_8_1934_PA_207_1873,9.88759,7.021789,0,8.571022,4.451144
1229,A_PuertoRico_8_1934_PA_207_1877,8.720462,7.034625,0,8.571022,4.451144
1230,A_PuertoRico_8_1934_PA_207_1916,9.204065,7.038302,0,8.571022,4.451144
1231,A_PuertoRico_8_1934_PA_207_1929,9.163499,7.4297276,0,8.571022,4.451144
1232,A_PuertoRico_8_1934_PA_207_1937,9.948663,7.3336015,0,8.571022,4.451144
1233,A_PuertoRico_8_1934_PA_207_1940,9.374081,7.490027,0,8.571022,4.451144
1234,A_PuertoRico_8_1934_PA_207_1945,10.769377,6.655465,0,8.571022,4.451144
1235,A_PuertoRico_8_1934_PA_207_1948,10.022321,7.244537,0,8.571022,4.451144
1236,A_PuertoRico_8_1934_PA_207_1960,11.319481,6.2704263,0,8.571022,4.451144
1237,A_PuertoRico_8_1934_PA_207_1974,11.204418,6.251471,0,8.571022,4.451144
1238,A_PuertoRico_8_1934_PA_207_1978,10.445232,6.6775174,0,8.571022,4.451144
1239,A_PuertoRico_8_1934_PA_207_1984,9.872706,7.393948,0,8.571022,4.451144
1240,A_PuertoRico_8_1934_PA_207_1990,10.1800995,7.680201,0,8.571022,4.451144
1241,A_PuertoRico_8_1934_PA_207_2002,10.022719,7.067766,0,8.571022,4.451144
1242,A_PuertoRico_8_1934_PA_207_2012,9.281003,7.683844,0,8.571022,4.451144
1243,A_PuertoRico_8_1934_PA_207_2017,9.136596,7.3929358,0,8.571022,4.451144
1244,A_PuertoRico_8_1934_PA_207_2027,11.421232,6.845285,0,8.571022,4.451144
1245,A_PuertoRico_8_1934_PA_207_2034,10.137857,7.0640984,0,8.571022,4.451144
1246,A_PuertoRico_8_1934_PA_207_2063,9.475563,7.9279146,0,8.571022,4.451144
1247,A_PuertoRico_8_1934_PA_207_235,9.569624,7.6351953,0,8.571022,4.451144
1248,A_PuertoRico_8_1934_PA_207_246,9.410558,7.434046,0,8.571022,4.451144
1249,A_PuertoRico_8_1934_PA_207_248,9.65416,7.5724483,0,8.571022,4.451144
1250,A_PuertoRico_8_1934_PA_2083_2106,3.2656338,7.4019723,1,2.5819721,5.142653
1251,A_PuertoRico_8_1934_PA_2086_2135,-0.18577121,6.070966,1,2.5819721,5.142653
1252,A_PuertoRico_8_1934_PA_208_1916,8.449668,7.168596,0,8.571022,4.451144
1253,A_PuertoRico_8_1934_PA_208_1929,8.29626,7.3098764,0,8.571022,4.451144
1254,A_PuertoRico_8_1934_PA_208_1952,8.139662,7.297023,0,8.571022,4.451144
1255,A_PuertoRico_8_1934_PA_208_1987,8.115823,7.308597,0,8.571022,4.451144
1256,A_PuertoRico_8_1934_PA_208_2012,8.44144,7.590807,0,8.571022,4.451144
1257,A_PuertoRico_8_1934_PA_208_2049,8.051209,7.333984,0,8.571022,4.451144
1258,A_PuertoRico_8_1934_PA_208_230,8.259942,7.3688555,0,8.571022,4.451144
1259,A_PuertoRico_8_1934_PA_208_259,8.394249,7.2069736,0,8.571022,4.451144
1260,A_PuertoRico_8_1934_PA_208_269,8.276735,7.357563,0,8.571022,4.451144
1261,A_PuertoRico_8_1934_PA_208_896,8.166027,7.3373914,0,8.571022,4.451144
1262,A_PuertoRico_8_1934_PA_209_1075,3.8725462,6.881752,1,2.5819721,5.142653
1263,A_PuertoRico_8_1934_PA_209_1807,2.3286374,5.0537915,1,2.5819721,5.142653
1264,A_PuertoRico_8_1934_PA_209_1905,0.77739024,6.3465395,1,2.5819721,5.142653
1265,A_PuertoRico_8_1934_PA_209_1927,1.4311552,6.2158484,1,2.5819721,5.142653
1266,A_PuertoRico_8_1934_PA_210_1876,9.586714,5.9095135,0,8.571022,4.451144
1267,A_PuertoRico_8_1934_PA_210_1933,10.867369,5.994299,0,8.571022,4.451144
1268,A_PuertoRico_8_1934_PA_210_2048,9.564735,5.9102235,0,8.571022,4.451144
1269,A_PuertoRico_8_1934_PA_210_247,3.89799,4.9848027,1,2.5819721,5.142653
1270,A_PuertoRico_8_1934_PA_211_1889,0.26038808,6.121421,1,2.5819721,5.142653
1271,A_PuertoRico_8_1934_PA_211_1925,0.32089004,6.257384,1,2.5819721,5.142653
1272,A_PuertoRico_8_1934_PA_211_1927,1.3558955,6.206282,1,2.5819721,5.142653
1273,A_PuertoRico_8_1934_PA_211_263,0.3601741,6.321443,1,2.5819721,5.142653
1274,A_PuertoRico_8_1934_PA_212_1845,3.2204146,6.871188,1,2.5819721,5.142653
1275,A_PuertoRico_8_1934_PA_212_1881,3.4593024,7.1445947,1,2.5819721,5.142653
1276,A_PuertoRico_8_1934_PA_212_1924,3.7783206,7.4496922,1,2.5819721,5.142653
1277,A_PuertoRico_8_1934_PA_212_1932,3.912161,7.1967077,1,2.5819721,5.142653
1278,A_PuertoRico_8_1934_PA_212_1975,3.478114,7.1532707,1,2.5819721,5.142653
1279,A_PuertoRico_8_1934_PA_212_2038,4.1834087,7.200903,1,2.5819721,5.142653
1280,A_PuertoRico_8_1934_PA_212_2074,3.7040143,7.9430327,1,2.5819721,5.142653
1281,A_PuertoRico_8_1934_PA_213_1789,9.496426,6.368222,0,8.571022,4.451144
1282,A_PuertoRico_8_1934_PA_213_1806,9.9443035,6.950386,0,8.571022,4.451144
1283,A_PuertoRico_8_1934_PA_213_1865,9.674994,6.6206145,0,8.571022,4.451144
1284,A_PuertoRico_8_1934_PA_213_1870,10.003985,6.74894,0,8.571022,4.451144
1285,A_PuertoRico_8_1934_PA_213_1922,10.492598,6.7093916,0,8.571022,4.451144
1286,A_PuertoRico_8_1934_PA_213_1945,10.502493,6.6548734,0,8.571022,4.451144
1287,A_PuertoRico_8_1934_PA_213_1974,11.2648,6.3848443,0,8.571022,4.451144
1288,A_PuertoRico_8_1934_PA_213_1978,10.506167,6.665077,0,8.571022,4.451144
1289,A_PuertoRico_8_1934_PA_213_2011,9.574664,6.303883,0,8.571022,4.451144
1290,A_PuertoRico_8_1934_PA_213_2027,11.393909,6.844313,0,8.571022,4.451144
1291,A_PuertoRico_8_1934_PA_213_2063,9.581522,7.885789,0,8.571022,4.451144
1292,A_PuertoRico_8_1934_PA_213_235,9.70827,7.5524597,0,8.571022,4.451144
1293,A_PuertoRico_8_1934_PA_213_246,9.768263,7.321616,0,8.571022,4.451144
