Segment,Start,End,NGS_read_count,ACC_num,Context,Compartment,Resolution,Replicate
PB2,244,2197,33,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,244,2206,24,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,244,2216,11,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,244,2233,11,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,244,2238,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,244,2255,7,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,244,2265,52,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,245,1948,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,245,2139,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,245,2154,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,245,2212,94,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,245,2227,18,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,245,2266,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,246,2206,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,247,2009,9,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,249,2215,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,250,2207,35,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,252,2063,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,253,2191,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,259,2281,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,25,254,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,260,2067,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,262,1952,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,262,2084,43,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,263,2200,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,266,759,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,270,1836,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,272,2143,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,273,2050,54,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,273,2149,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,274,2030,8,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,277,1928,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,277,2072,17,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,280,2193,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,284,2125,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,290,2034,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,291,1632,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,295,1710,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,298,1997,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,301,2049,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,301,372,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,306,379,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,307,2145,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,308,1896,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,311,2033,129,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,316,2267,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,31,62,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,325,1938,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,326,2050,14,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,330,2144,19,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,332,1832,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,332,2008,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,332,2368,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,333,2145,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,334,2028,9,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,335,1999,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,335,2210,8,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,337,2024,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,338,1959,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,340,2035,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,343,1053,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,343,1917,22,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,343,2035,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,344,2055,8,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,350,2145,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,351,1951,24,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,351,1980,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,351,1998,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,353,1997,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,353,2077,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,353,2210,9,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,356,1097,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,356,1392,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,356,1948,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,356,2029,11,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,357,1666,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,357,1971,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,358,1610,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,358,1950,97,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,358,1954,52,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,358,1983,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,35,64,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,361,1953,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,363,1959,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,363,2017,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,363,2073,7,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,364,1834,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,364,2154,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,365,1981,14,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,367,1893,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,367,1964,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,367,1979,8,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,367,1980,7,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,367,2143,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,367,2265,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,369,2060,43,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,36,2011,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,377,2084,20,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,378,1965,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,378,1975,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,378,1997,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,378,2071,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,379,1955,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,37,118,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,37,64,34,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,381,1977,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,389,2019,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,389,2073,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,390,1972,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,390,2006,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,390,2123,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,391,1681,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,391,1949,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,391,1973,10,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,391,2206,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,392,1956,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,392,1959,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,393,2084,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,394,2028,1426,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,394,2034,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,395,1931,7,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,395,1960,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,396,1896,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,396,2055,329,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,397,1927,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,397,2026,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,397,2054,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,397,2145,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,399,1951,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,399,2055,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,400,1953,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,400,1954,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,402,2007,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,404,1781,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,404,1927,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,407,1937,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,408,2024,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,413,1880,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,414,1789,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,417,1788,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,417,1911,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,417,1927,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,417,1963,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,417,1997,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,417,2033,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,418,1932,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,418,1938,12,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,419,2024,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,419,2082,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,423,2201,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,423,544,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,424,1784,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,426,2142,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,426,2249,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,427,1880,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,427,1888,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,427,1917,28,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,427,1949,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,427,1960,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,428,1928,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,428,1959,36,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,428,2034,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,428,2144,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,428,2253,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,428,2265,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,428,450,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,429,1909,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,429,1977,43,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,429,1981,8,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,429,2056,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,429,454,11,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,42,66,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,431,2031,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,443,1855,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,443,1907,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,443,1930,19,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,443,2008,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,444,1878,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,444,1889,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,444,1917,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,444,1931,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,444,1970,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,444,2024,155,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,445,1859,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,445,1956,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,445,2006,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,448,1753,39,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,448,1772,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,448,1888,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,448,1949,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,448,1973,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,44,2070,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,451,1877,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,451,1880,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,452,1746,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,452,1802,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,452,2226,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,453,1777,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,454,1905,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,455,1764,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,456,1949,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,458,2251,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,461,1740,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,461,1889,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,461,2129,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,462,1683,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,462,2005,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,462,2061,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,462,2314,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,463,1739,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,463,1888,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,463,1949,25,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,464,1786,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,464,1828,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,464,1962,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,464,1980,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,464,1998,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,465,1842,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,466,1871,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,466,1951,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,466,1979,65,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,467,1759,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,467,1938,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,467,2061,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,469,1790,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,469,1877,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,469,1917,12,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,469,2073,15,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,470,1998,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,471,1981,23,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,472,1874,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,472,1972,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,472,1986,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,472,2057,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,479,1931,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,47,73,76,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,480,1981,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,481,1789,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,481,1859,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,481,1879,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,481,1906,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,481,1926,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,481,1936,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,481,1948,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,481,1978,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,481,2053,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,481,2206,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,490,1963,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,491,2049,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,496,1791,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,496,2067,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,498,1758,35,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,498,1791,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,498,1960,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,498,2036,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,498,2073,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,499,1689,6,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,499,1839,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,499,1951,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,49,72,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,500,1657,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,500,1840,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,500,1929,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,500,2031,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,501,1758,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,501,1918,16,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,502,1939,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,502,2088,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,503,1776,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,503,1965,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,504,1953,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,504,2077,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,505,1758,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,506,1764,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,508,1753,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,508,2081,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,509,1762,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,509,1767,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,509,2067,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,50,403,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,511,1952,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,512,1778,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,512,2054,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,512,2085,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,513,1621,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,514,1775,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,515,1749,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,516,1912,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,517,1752,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,517,2035,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,518,1839,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,519,1770,8,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,520,1927,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,521,1889,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,524,1609,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,524,1916,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,525,1692,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,525,1959,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,525,2017,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,526,1739,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,526,1888,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,526,1917,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,527,1736,8,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,527,2028,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,52,75,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,534,1744,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,534,1996,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,534,2026,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,536,1739,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,536,1949,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,537,1839,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,538,1907,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,538,2056,7,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,542,2084,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,547,1912,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,547,2039,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,550,2024,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,560,1708,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,561,1518,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,563,1767,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,563,1853,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,563,2147,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,564,1786,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,564,1998,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,564,2021,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,566,2259,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,570,2055,10,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,571,1697,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,572,1786,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,572,1787,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,572,1872,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,573,1863,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,574,1500,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,575,1734,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,575,1767,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,575,1853,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,575,1888,22,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,577,2015,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,579,1778,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,581,1691,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,582,1469,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,583,1776,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,583,1788,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,583,1997,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,583,2146,12,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,583,2241,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,584,1875,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,585,1769,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,585,1956,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,586,1752,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,586,1758,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,586,1767,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,586,1888,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,587,1492,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,587,1862,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,587,1998,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,588,1715,28,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,588,1777,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,588,2022,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,589,1482,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,589,1874,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,589,2017,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,589,2253,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,590,1609,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,591,1767,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,591,2246,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,592,1771,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,593,1609,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,594,1661,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,594,1677,7,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,598,1665,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,598,1747,5,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,598,1752,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,598,1767,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,598,1837,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,598,1853,4,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,598,1860,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,598,1937,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,598,1949,14,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,598,1982,3,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,599,1760,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,599,1786,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,600,1661,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,600,1860,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,601,1839,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,602,1615,2,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,603,1834,1,SRR15183343,in vivo,extracellular,bulk,3-2
PB2,607,1004,1,SRR15183343,in vivo,extracellular,bulk,3-2
