Segment,Start,End,NGS_read_count,ACC_num,Replicate,Cells,Context,Compartment,Resolution,Time
PB1,357,1869,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,358,1801,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,358,1872,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,358,2019,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,359,1802,420,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,359,1871,1121,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,359,2027,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,360,2021,165,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,361,1910,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,362,1909,19,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,362,2056,209,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,363,1911,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,363,1918,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,364,1911,5866,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,364,2115,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,365,1912,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,365,1920,316,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,367,1921,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,367,1982,25,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,372,1961,117,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,374,1954,11,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,375,1959,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,376,1731,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,377,1831,56,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,377,2190,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,379,1640,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,380,1641,181,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,382,1882,5,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,382,2260,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,383,1883,2315,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,385,1885,5,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,389,1911,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,396,1933,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,397,2177,11,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,397,2186,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,398,2179,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,399,2179,6138,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,399,2180,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,399,2182,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,401,2181,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,402,1934,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,403,1940,5,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,405,1942,3819,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,405,1943,10,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,407,1944,5,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,414,1923,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,414,1925,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,416,1922,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,417,1913,65,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,418,1924,1861,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,419,1925,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,427,1843,30,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,427,1924,10,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,428,1876,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,432,1880,377,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,434,1805,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,438,1758,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,439,1843,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,439,1890,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,441,1845,110,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,441,1983,12,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,444,1895,1627,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,444,1980,5,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,445,1895,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,450,2111,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,450,2112,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,451,1827,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,453,2115,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,453,2181,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,454,2118,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,456,1809,7,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,456,1891,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,456,1923,15,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,459,1974,43,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,460,2121,1528,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,460,2122,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,460,2124,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,461,2025,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,466,1841,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,468,1959,5,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,477,1720,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,477,2042,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,477,2044,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,479,2044,1183,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,479,2045,6,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,479,2067,221,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,481,1902,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,483,2048,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,487,2151,5,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,487,2152,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,489,2153,3461,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,489,2154,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,491,2155,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,491,2157,9,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,513,552,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,524,2241,5,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,525,1722,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,531,1823,65,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,532,1728,65,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,540,1743,33,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,541,1744,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,547,1663,24,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,548,1325,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,548,1715,11,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,548,1733,9,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,552,1659,9,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,554,1782,6,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,565,1646,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,573,1769,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,574,1725,6,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,576,1878,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,579,2188,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,601,1632,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,614,1497,93,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,614,1702,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,614,2095,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,619,2100,282,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,624,1642,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,631,1579,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,639,1781,10,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,656,1659,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,676,1953,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,681,1081,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,699,741,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,714,1468,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,719,1452,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,724,914,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,727,2079,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,731,1512,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,742,1096,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,768,1919,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,770,1920,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,774,1511,17,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,775,2067,31,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,776,805,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,780,1458,10,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,793,1544,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,81,1233,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,839,2091,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,861,1618,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,871,2066,46,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,873,904,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,906,2096,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,914,1650,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB1,954,1535,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1035,2015,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1042,2022,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,105,2196,44,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,106,2210,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,107,2182,108,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1085,1998,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,108,144,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1091,2005,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1107,1993,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1108,1350,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1108,1994,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,111,147,11,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,113,2140,17,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1149,1617,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1153,2187,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1204,1967,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,122,2154,9,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1232,1319,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1258,1294,5,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1281,1924,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1282,1786,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1358,1785,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,135,2179,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,136,2083,7,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,142,2103,5,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1465,1686,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1469,1657,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1470,1552,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1470,1656,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1494,1653,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1502,1652,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,150,2081,40,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1531,1964,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,153,1975,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1549,1776,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,155,1070,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1573,1859,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1578,2016,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1584,1882,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,162,2151,6,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,164,2147,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,164,2205,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1659,1971,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,165,1149,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1662,2212,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1681,2243,5,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1687,1818,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1697,1823,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,169,1567,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1707,1777,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,172,2092,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1734,1768,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1734,2237,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,173,2093,7336,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,173,2096,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,174,2094,9,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1775,1964,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1779,1813,12,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,179,2081,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1822,1869,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1824,1872,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1825,1872,704,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,182,2160,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1831,1964,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1833,1981,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1843,1904,7,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,184,1934,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1856,1969,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1861,2216,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,188,2063,61,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1901,1934,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1905,2148,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1922,2197,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,192,2075,75,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,193,2157,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1941,2114,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,194,1650,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,194,805,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,195,2048,36,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,1980,2204,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,198,2039,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2000,2265,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,201,2040,3370,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2032,2103,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2044,2114,5,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,204,2111,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2051,2168,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2053,2097,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2053,2199,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2055,2083,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2058,2181,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2059,2096,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2059,2134,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2062,2159,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,206,2148,31,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,206,2154,12,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2071,2116,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2071,2154,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2071,2155,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2075,2145,63,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2076,2146,15,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2109,2147,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2115,2194,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,214,2015,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,216,2083,39,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2177,2204,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2177,2249,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2185,2226,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,219,2056,257,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,2202,2229,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,220,2057,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,220,2067,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,229,2009,354,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,229,2100,322,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,230,1968,6,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,236,2132,9,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,237,1989,9,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,241,2030,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,241,2095,5,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,241,2096,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,242,2096,387,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,243,1189,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,249,1833,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,252,1065,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,254,1969,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,254,2016,13,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,255,558,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,256,1903,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,257,1966,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,259,1968,26,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,263,1611,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,263,2216,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,267,2218,807,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,269,2220,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,272,1937,12,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,272,2066,49,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,279,2045,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,282,1971,20,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,284,1960,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,287,2081,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,289,1273,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,289,2049,6,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,292,2159,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,299,1050,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,299,2045,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,300,1972,24,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,300,355,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,301,1360,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,301,1616,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,301,1885,18,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,301,1967,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,301,1973,7,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,301,1989,238,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,306,1656,58,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,306,2024,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,307,2025,52,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,309,1477,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,309,1978,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,310,1918,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,312,1417,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,312,1966,3,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,314,1980,27,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,314,2244,4,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,315,1252,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,317,1562,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,317,1971,13,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,317,1980,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,317,366,2,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
PB2,317,532,1,SRR15720522,e21,A549,in vitro,extracellular,bulk,48hpi
